selected_formula_row_id,PC1,PC2,PC3,local_stability
296,0.01633364902171295,-0.888063671806592,0.01956357997642105,0.25555490598966646
297,-0.01895783621500865,-0.9175192761679138,-0.5157139400554606,0.505874550481924
298,0.6358274587867498,0.9862147200432105,0.32694320231238244,0.5003339133755647
299,0.3603580430536826,-1.2596036584060621,0.3427907127375971,0.2121396896255671
300,0.49307110269422294,0.281975487950075,-0.4943409005217397,0.306438096337549
301,0.014173218632487758,0.5600667689477401,-0.064504809578927,0.211833064155543
302,-0.27104233231367963,0.6332384284441378,0.43630099998750915,0.20742488790009764
303,-0.23007955104838612,0.2967336045103063,0.19410453056338178,0.19193048941043211
304,-0.0632964013176961,0.25001884968897886,0.156074363017842,0.20746369618035684
305,0.9660791844709514,0.29203476864795824,-0.22758027772802467,0.30993031026474144
306,-0.024743728997938343,0.3840805071349535,0.7136228947159149,0.4230524523838082
307,0.24688734672288254,-0.8721680073660102,0.7895369848766068,0.4544894639913796
308,0.30308076500568976,1.1861642628129658,0.24924964340257885,0.46688311263023896
309,-0.4189532209522355,0.5151347262947092,0.5104362925714754,0.6237009009955876
310,0.42901819481982467,-0.5641895245692915,-0.6750927955875686,0.3379472487835746
311,0.1906728898913959,-0.3910849608996758,1.168660844639503,0.27070915368915316
312,-0.3335438730293847,0.7008461180897632,0.7039781616613786,0.36867568673591333
313,1.0669753935998532,-0.26656059131159526,-0.18229147267429724,0.3310328907381551
314,-0.4157204662010208,1.1094657471812726,-0.2264068352534892,0.3814730739078779
315,0.6782255537296445,-0.568169025072932,-0.17883819890452232,0.35660156256934084
316,0.5235010777574846,0.2129571439918297,0.22651514834661834,0.23886295050442577
317,-0.0196603530092229,0.882797620219841,0.1916295435332583,0.3170487915044322
318,-0.6809081118805785,0.6577172238409759,-0.6910932061472495,0.40550709428722026
319,-0.36639938897886265,6.75352751089986e-05,0.9188910355729277,0.2685007979256491
320,0.3065167014683915,0.6698252718195664,-0.31069959420493654,0.19230792147666873
321,-0.545054580714392,0.3144447005024921,0.49652729755589825,0.3147862730819829
322,-0.5433173032810332,-0.5871511907236462,-0.36652246398432453,0.30740481806117553
323,-0.22744936897021145,0.12408220146638241,1.2272452355379873,0.2202240755487052
324,0.036504699031444654,-0.542424517761494,1.0899364214648333,0.534489542573189
325,-0.5718289206905094,0.3694036948110194,-0.23532182730030843,0.0650517235157203
326,0.29106836503930733,0.24871427996530143,0.8401410371978715,0.30091229628507793
327,0.6070019814788072,0.3307287100884593,0.1180621899572151,0.3403314709217419
328,0.0855405414485294,0.3416354083336225,-0.19430771210700595,0.1886574086813775
329,-0.0011813929898454503,0.8171264118819979,0.7680984954378082,0.4540482726020065
330,-0.5651864450503399,0.2504252953206081,-0.2917469930488018,0.27305042380143973
331,0.6318898796099343,-0.8637312038884604,-0.6423416743905657,0.5286657715776489
332,-0.3780922618565715,0.49645627106361456,0.7247258098309488,0.4684804697763274
333,0.5257139861077287,0.4920155386913727,-0.2436245476368769,0.5511441457401812
334,-0.6009336048738056,0.8960090738398603,-0.058490808272981004,0.22810509029091539
335,-0.059513706063717295,0.6231388104191713,-0.19923443534281315,0.34724207610442864
336,-0.055279384215999594,0.382867988614536,0.5943179195792487,0.2884225572317643
337,0.10525243339454335,-0.4714320560757219,0.8433216312897118,0.24868253595125142
338,-0.22265919710068968,-0.36498403455267603,1.0833825008318299,0.4064713107322542
339,0.7612934543787884,-0.4530860579843128,0.185169000641556,0.3389257363871859
340,0.9197389942229908,-0.6621189850793568,0.48210128785405193,0.45323245799824713
341,0.1271629693344978,0.46076985605083076,0.4605881075261682,0.30870617069734474
342,1.1838100106701792,-0.16547959375734564,-0.32979537409340154,0.4737992333542945
343,0.14780238590359956,-1.0609304045306946,0.7119547134133477,0.4374894155191101
344,0.16307490174942685,1.1308560267051615,-0.06027205739515824,0.051214557278283605
345,-0.3028180309835037,0.33466821953518805,0.6997853265721359,0.5255298076450939
346,-0.7415256560695167,-0.3859688505930588,-0.4324284271658705,0.2501241671129056
347,0.43800586281566495,-1.1594773340107973,0.7977604432868942,0.3816555547967357
348,-0.4027696643514349,0.9724982156383266,-0.35032247501698555,0.49354940220840604
349,-1.0012475308619537,0.11838350733556355,-0.25726422590142123,0.4962012983468922
350,-0.8149412908834902,-0.24529673187945525,-0.6367073588357739,0.40967770310867585
351,0.9391407658450288,-0.45530004650345446,-0.055995756721007206,0.374009673385523
352,1.2138682147513713,-0.4688904456076548,-0.03298127680556535,0.3774438578628419
353,-0.574791875331068,-0.2923230668970299,0.5962826884266312,0.5030353687625053
